"[ 1.          4.          3.          3.          1.          1.
  1.          1.          0.45469356  0.19374106  0.76765104  0.99027052
  0.76765104  0.61030817  0.65793175  0.19813455 19.         11.
  1.         36.          6.          5.          4.         12.
 24.         17.         23.         10.          8.         20.
 37.         30.          3.         26.          0.          0.
  0.          0.          0.          0.          0.         25.
 33.         31.         29.         22.         34.         16.
 13.         28.         21.          9.         15.        ]";"[ 1.          4.          3.          3.          1.          1.
  1.          1.          0.45469356  0.19374106  0.76765104  0.99027052
  0.76765104  0.61030817  0.65793175  0.19813455 30.          5.
  8.         28.          9.         22.          3.         18.
 37.         24.         10.         15.         27.         33.
 23.         17.         20.          7.          0.          0.
  0.          0.          0.          0.          0.         31.
 12.         34.          6.         19.         21.         29.
 16.         25.         36.         32.         13.        ]";"[ 1.          4.          3.          3.          1.          1.
  1.          1.          0.45469356  0.19374106  0.76765104  0.99027052
  0.76765104  0.61030817  0.65793175  0.19813455  7.         36.
 13.         30.         35.         14.          9.         17.
 23.         15.         27.         18.          1.         24.
 33.         29.         22.          3.         26.          0.
  0.          0.          0.          0.          0.         25.
  4.          6.         31.         16.         21.         11.
 20.         34.         32.          2.         10.        ]";"[ 1.          4.          3.          3.          1.          1.
  1.          1.          0.45469356  0.19374106  0.76765104  0.99027052
  0.76765104  0.61030817  0.65793175  0.19813455  9.         24.
 25.         32.         35.         10.         33.         31.
 14.          1.         11.         16.         34.         22.
 26.         36.         19.         12.         20.          0.
  0.          0.          0.         13.          7.         18.
  4.          5.         17.         29.          3.         21.
 30.         37.         15.          6.         27.        ]";"[ 1.          4.          3.          3.          1.          1.
  1.          1.          0.45469356  0.19374106  0.76765104  0.99027052
  0.76765104  0.61030817  0.65793175  0.19813455  5.         34.
 12.         10.         18.         36.         22.         37.
  2.         21.          9.         14.         24.          7.
 29.         31.         17.          0.          0.          0.
  0.          0.          0.          0.         35.         30.
 19.         32.         20.         11.          3.         15.
 28.         23.          6.         27.         33.        ]";"[ 1.          4.          3.          3.          1.          1.
  1.          1.          0.45469356  0.19374106  0.76765104  0.99027052
  0.76765104  0.61030817  0.65793175  0.19813455 19.          2.
 32.         24.         21.          4.          3.         25.
 23.         14.         10.         18.         15.         28.
  8.          5.         37.         33.          0.          0.
  0.          0.          0.          0.          0.         29.
  1.         20.         11.         26.          6.         16.
 17.         27.          7.         12.         13.        ]"
"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.61030817  0.54980556  0.7865728
  0.25581707  0.93297087  0.76765104  0.80451263 11.         19.
 16.          1.         29.          0.          0.          4.
  0.          0.         36.          0.          0.          0.
  0.          0.          0.         33.         22.         10.
 20.          0.          0.          0.          5.         27.
  2.         24.          7.         30.          8.         17.
 14.         13.         15.         35.          3.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.61030817  0.54980556  0.7865728
  0.25581707  0.93297087  0.76765104  0.80451263  5.         30.
 18.          8.         11.          0.          0.         24.
 10.          0.          0.          0.          0.          0.
  0.          0.          0.         29.         25.         21.
 28.         26.         37.          0.         36.         16.
 35.         33.          1.          2.          7.         14.
 23.         19.         15.         27.         31.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.61030817  0.54980556  0.7865728
  0.25581707  0.93297087  0.76765104  0.80451263 36.          7.
  4.         13.         32.          0.          0.         20.
 15.          0.          0.          0.          0.          0.
  0.          0.          0.         37.         14.         22.
 31.         28.          6.          0.          0.         23.
 21.         24.         18.         34.          9.         25.
 26.         10.          3.         12.         19.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.61030817  0.54980556  0.7865728
  0.25581707  0.93297087  0.76765104  0.80451263 24.          9.
  2.         25.          0.          0.          0.         11.
 20.          0.          0.          0.          0.          0.
  0.          0.          0.         30.         21.         23.
  6.         32.          0.          0.         34.         18.
 22.          1.         13.         31.         12.         19.
 37.         14.         16.         17.          8.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.61030817  0.54980556  0.7865728
  0.25581707  0.93297087  0.76765104  0.80451263 34.          5.
 13.         12.         25.          0.          0.         22.
  0.          0.          2.          0.          0.          0.
  0.          0.          0.          0.         30.         27.
  6.          1.         31.         37.         24.         28.
 29.         18.         17.         14.          4.         35.
 36.          8.         15.         16.         23.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.61030817  0.54980556  0.7865728
  0.25581707  0.93297087  0.76765104  0.80451263  2.         19.
  8.         32.          6.          0.          0.         30.
 28.          0.          0.          0.          0.          0.
  0.          0.          0.          3.         36.         27.
 17.          9.         18.         14.         20.          4.
 12.         21.          7.         37.         35.         33.
  1.         34.         31.         13.         11.        ]"
"[ 4.          3.          3.          4.          1.          1.
  1.          1.          0.8481843   0.61287187  0.95676682  0.69244962
  0.65182251  0.74877473  0.55449008  0.71700974 11.          1.
  0.          0.          0.          0.          0.          0.
 19.         16.          3.         29.         33.         24.
  6.          4.          0.          0.         37.         34.
 14.          0.          0.          0.         22.          7.
  0.          0.          0.         12.          0.          0.
 25.          9.         30.          0.          0.        ]";"[ 4.          3.          3.          4.          1.          1.
  1.          1.          0.8481843   0.61287187  0.95676682  0.69244962
  0.65182251  0.74877473  0.55449008  0.71700974  5.          8.
  0.          0.          0.          0.          0.          0.
 30.         18.         19.         31.         20.         12.
 21.         24.         10.          0.          0.         34.
 28.         23.         11.          0.         15.          0.
 16.          4.          0.          0.          0.          0.
  0.         32.         14.          1.          0.        ]";"[ 4.          3.          3.          4.          1.          1.
  1.          1.          0.8481843   0.61287187  0.95676682  0.69244962
  0.65182251  0.74877473  0.55449008  0.71700974 36.         13.
  0.          0.          0.          0.          0.          0.
  7.          4.         18.          6.         14.         16.
 35.         20.         15.          0.          0.         29.
 31.         10.         32.          0.         17.         37.
  0.          0.          0.          0.          0.          0.
 25.         33.          9.          0.          0.        ]";"[ 4.          3.          3.          4.          1.          1.
  1.          1.          0.8481843   0.61287187  0.95676682  0.69244962
  0.65182251  0.74877473  0.55449008  0.71700974 24.         25.
  0.          0.          0.          0.          0.          0.
  9.          2.          4.          5.         33.         17.
 28.         11.         20.          0.          0.         26.
 22.         37.          0.          0.          0.         18.
 16.         12.          0.         30.          0.          0.
 13.         10.         19.          0.          0.        ]";"[ 4.          3.          3.          4.          1.          1.
  1.          1.          0.8481843   0.61287187  0.95676682  0.69244962
  0.65182251  0.74877473  0.55449008  0.71700974 34.         12.
  0.          0.          0.          0.          0.          0.
  5.         13.         20.         19.         10.         11.
 26.         22.          0.          0.         15.          4.
  8.         25.          0.          0.          1.         31.
  0.          0.          0.         16.          0.          0.
 35.         33.         18.          0.          0.        ]";"[ 4.          3.          3.          4.          1.          1.
  1.          1.          0.8481843   0.61287187  0.95676682  0.69244962
  0.65182251  0.74877473  0.55449008  0.71700974  2.         32.
  0.          0.          0.          0.          0.          0.
 19.          8.          1.         26.          6.         14.
 15.         30.         28.          0.          0.          3.
 11.         31.          0.          0.          7.         34.
 29.          0.          0.         33.          0.          0.
  4.         35.         21.          0.          0.        ]"
"[ 0.          0.          3.          0.          0.          0.
  1.          1.          0.76765104  0.34889845  0.76765104  0.75076905
  0.61030817  0.7865728   0.25581707  0.55449008 25.         11.
  1.         26.         15.         30.         20.          0.
  0.          0.          0.          0.          0.          0.
  0.         33.          8.         28.         29.         14.
  3.         24.          6.         31.         23.         19.
  5.         21.         36.          4.         12.         35.
 27.          2.          0.          0.         34.        ]";"[ 0.          0.          3.          0.          0.          0.
  1.          1.          0.76765104  0.34889845  0.76765104  0.75076905
  0.61030817  0.7865728   0.25581707  0.55449008 31.          5.
  8.          7.         13.         26.         24.         10.
  0.          0.          0.          0.          0.          0.
  0.         12.         16.          3.         29.         25.
 23.         19.         20.         30.         21.         27.
 14.         17.          6.         28.          9.         22.
  1.         36.          0.          0.          2.        ]";"[ 0.          0.          3.          0.          0.          0.
  1.          1.          0.76765104  0.34889845  0.76765104  0.75076905
  0.61030817  0.7865728   0.25581707  0.55449008 25.         36.
 13.          3.          1.         15.         32.          2.
 26.          0.          0.          0.          0.          0.
  0.         33.          7.         20.         37.         14.
 10.         18.          6.         16.         35.         28.
  9.         19.         29.         22.         30.         17.
  4.         21.          0.          0.          8.        ]";"[ 0.          0.          3.          0.          0.          0.
  1.          1.          0.76765104  0.34889845  0.76765104  0.75076905
  0.61030817  0.7865728   0.25581707  0.55449008  9.         24.
 25.         19.         15.          6.         27.         14.
 12.         11.         20.          0.          0.          0.
  0.         13.         16.         26.         30.         21.
 37.          4.          5.         33.         17.         28.
 18.         23.          7.         22.          1.          3.
 32.         35.          0.          0.         10.        ]";"[ 0.          0.          3.          0.          0.          0.
  1.          1.          0.76765104  0.34889845  0.76765104  0.75076905
  0.61030817  0.7865728   0.25581707  0.55449008 35.         34.
 12.          2.          1.         29.          4.          0.
  0.          0.          0.          0.          0.          0.
  0.         30.          5.         13.         19.         18.
 15.         20.         10.         11.         26.         14.
  6.         22.         31.          8.         36.         25.
 27.          3.          0.          0.          9.        ]";"[ 0.          0.          3.          0.          0.          0.
  1.          1.          0.76765104  0.34889845  0.76765104  0.75076905
  0.61030817  0.7865728   0.25581707  0.55449008 29.          2.
 32.         33.         35.          9.         30.         28.
  0.          0.          0.          0.          0.          0.
  0.          4.         31.         22.         24.          3.
  1.         19.         26.          6.         14.         15.
 17.         10.          8.         36.         21.         25.
 27.         20.          0.          0.          7.        ]"
"[ 4.          4.          3.          3.          1.          1.
  1.          1.          0.7072165   0.59543651  0.93297087  0.65793175
  0.96475778  0.67355725  0.1143335   0.94716172 19.         16.
  0.         17.          0.          0.          0.          0.
 37.          0.          0.          0.          0.          4.
 22.          0.          0.          7.         10.          0.
  0.          0.         11.          1.         36.          6.
  3.         29.         33.         24.         31.         23.
  0.          0.          5.          0.          0.        ]";"[ 4.          4.          3.          3.          1.          1.
  1.          1.          0.7072165   0.59543651  0.93297087  0.65793175
  0.96475778  0.67355725  0.1143335   0.94716172 30.         18.
  0.         11.         37.         24.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          4.          1.          0.          0.          0.
  0.          0.          5.          8.         28.          9.
 19.         31.         20.         12.         21.         26.
  0.         33.         22.          0.         16.        ]";"[ 4.          4.          3.          3.          1.          1.
  1.          1.          0.7072165   0.59543651  0.93297087  0.65793175
  0.96475778  0.67355725  0.1143335   0.94716172  7.          4.
  0.         23.         15.         27.          0.          0.
  0.          0.          1.          0.          0.          0.
  2.          0.          0.         34.          0.          0.
  0.          0.         36.         13.         30.         35.
 18.          6.         14.         16.         28.         32.
  0.          0.          0.          0.         10.        ]";"[ 4.          4.          3.          3.          1.          1.
  1.          1.          0.7072165   0.59543651  0.93297087  0.65793175
  0.96475778  0.67355725  0.1143335   0.94716172  9.          2.
  0.         19.         31.         14.          1.          0.
  0.          0.          0.         34.          0.          0.
  0.          7.          0.          0.         37.          0.
  0.          0.         24.         25.         32.         35.
  4.          5.         33.         17.         28.         18.
  0.          0.         10.          0.          0.        ]";"[ 4.          4.          3.          3.          1.          1.
  1.          1.          0.7072165   0.59543651  0.93297087  0.65793175
  0.96475778  0.67355725  0.1143335   0.94716172  5.         13.
  0.         37.          2.         21.          0.          0.
  0.          0.         33.          0.          0.         25.
  0.          4.         31.          0.          0.          0.
  0.          0.         34.         12.         10.         18.
 20.         19.         11.         26.         14.         36.
  0.          0.          0.         22.         30.        ]";"[ 4.          4.          3.          3.          1.          1.
  1.          1.          0.7072165   0.59543651  0.93297087  0.65793175
  0.96475778  0.67355725  0.1143335   0.94716172 19.          8.
  0.         29.         23.         10.          0.          0.
  0.          0.          0.          0.          0.          0.
 30.          5.          0.          7.         27.         25.
  0.          0.          2.         32.         24.         21.
  1.         26.          6.         14.         15.         33.
  0.          0.          4.          0.         11.        ]"
"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.93297087  0.61030817  0.54980556
  0.7865728   0.76765104  0.25581707  0.96475778 11.          3.
 14.          1.         29.          0.          0.          0.
  0.          0.          0.          0.         31.         23.
 24.         25.          6.         37.         12.          9.
 30.         22.         10.         28.          2.         34.
 27.          4.         19.          5.         33.          7.
  0.          0.          0.          0.          8.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.93297087  0.61030817  0.54980556
  0.7865728   0.76765104  0.25581707  0.96475778  5.         19.
 23.          8.         11.          0.          0.          0.
  0.          0.          0.          0.         31.         30.
 12.         28.         32.         14.         15.         24.
  0.         16.         22.         26.         20.          3.
  6.         10.         17.          9.          4.          1.
  0.          0.          0.         35.         37.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.93297087  0.61030817  0.54980556
  0.7865728   0.76765104  0.25581707  0.96475778 36.         18.
 10.         13.         32.          0.          0.          0.
  0.          0.          0.          0.          0.         27.
 34.         33.          9.         20.         17.         31.
 37.          6.         29.         35.          5.          8.
 28.         24.          2.         19.         16.         14.
 15.          0.          0.          0.         25.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.93297087  0.61030817  0.54980556
  0.7865728   0.76765104  0.25581707  0.96475778 24.          4.
 37.         25.          2.          0.          0.          0.
  0.          0.          0.          0.         13.         28.
  5.         30.         10.         20.         19.         11.
  0.         18.          3.          9.         26.         33.
 36.         21.          8.         27.         16.         12.
  0.          0.          0.         29.         35.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.93297087  0.61030817  0.54980556
  0.7865728   0.76765104  0.25581707  0.96475778 34.         20.
 15.         12.         25.          0.          0.          0.
  0.          0.          0.          0.          0.          4.
  2.         16.         33.          8.         13.         18.
  1.         22.         14.         32.         26.          6.
  9.         11.         29.          3.         19.         31.
  0.          0.          0.         10.         35.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.93297087  0.61030817  0.54980556
  0.7865728   0.76765104  0.25581707  0.96475778  2.          1.
 31.         32.          6.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
 27.         26.          8.         33.         19.         35.
 21.          7.         25.         23.         37.         15.
  5.         10.         16.         13.         34.         29.
 30.         28.          0.          0.          4.        ]"
"[ 4.          4.          0.          4.          1.          1.
  1.          1.          0.65793175  0.67355725  0.75347489  0.66406675
  0.19813455  0.76765104  0.61030817  0.65793175 11.          1.
 29.          4.          0.          0.          0.         36.
 22.          3.         14.         19.          6.          5.
  0.          0.         12.         24.         17.         23.
 10.          8.         20.         37.         30.         26.
  0.          0.          0.          0.          0.          0.
 25.         33.         31.         34.         16.        ]";"[ 4.          4.          0.          4.          1.          1.
  1.          1.          0.65793175  0.67355725  0.75347489  0.66406675
  0.19813455  0.76765104  0.61030817  0.65793175  5.          8.
 24.         10.          0.          0.          0.         26.
 37.         19.         23.         30.         28.          9.
  0.          0.         22.          3.         18.         15.
 27.         33.         17.         20.          7.          0.
  0.          0.          0.          0.          0.         31.
 12.         34.          6.         21.         29.        ]";"[ 4.          4.          0.          4.          1.          1.
  1.          1.          0.65793175  0.67355725  0.75347489  0.66406675
  0.19813455  0.76765104  0.61030817  0.65793175 36.         13.
 20.         15.          0.          3.          0.          4.
  2.         18.         10.          7.         30.         35.
  0.          0.         14.          9.         17.         23.
 27.          1.         24.         33.         29.         22.
 26.          0.          0.          0.          0.          0.
  0.         25.          6.         31.         16.        ]";"[ 4.          4.          0.          4.          1.          1.
  1.          1.          0.65793175  0.67355725  0.75347489  0.66406675
  0.19813455  0.76765104  0.61030817  0.65793175 24.         25.
 11.         20.          0.         12.          0.          7.
 32.          4.         37.          9.         35.         10.
  0.          0.         33.         31.         14.          1.
 16.         34.         22.         26.         36.         19.
  0.          0.          0.          0.         13.         18.
  5.         17.         29.          3.         21.        ]";"[ 4.          4.          0.          4.          1.          1.
  1.          1.          0.65793175  0.67355725  0.75347489  0.66406675
  0.19813455  0.76765104  0.61030817  0.65793175 34.         12.
 13.         22.          0.          0.          0.          2.
 18.         20.         15.          5.         10.         36.
  0.          0.         37.         21.          9.         14.
 24.          7.         29.         31.         17.          0.
  0.          0.          0.          0.          0.         35.
 30.         19.         32.         11.          3.        ]";"[ 4.          4.          0.          4.          1.          1.
  1.          1.          0.65793175  0.67355725  0.75347489  0.66406675
  0.19813455  0.76765104  0.61030817  0.65793175  2.         32.
 30.         28.          0.          0.          0.          1.
  5.         19.         31.         24.         21.          4.
  0.          0.          3.         25.         23.         14.
 10.         18.         15.          8.         37.         33.
  0.          0.          0.          0.          0.          0.
 29.         20.         11.         26.          6.        ]"
"[ 3.          3.          3.          0.          1.          1.
  1.          1.          0.95676682  0.69244962  0.61287187  0.74877473
  0.55449008  0.71700974  0.65182251  0.8481843  11.          1.
  0.          0.          0.          0.          0.          0.
  0.         29.          3.          8.          0.          0.
  0.          0.          0.          0.          0.          0.
 19.         14.         30.          7.          0.          4.
 33.         24.         25.         16.          6.          0.
  0.         37.         34.          0.          0.        ]";"[ 3.          3.          3.          0.          1.          1.
  1.          1.          0.95676682  0.69244962  0.61287187  0.74877473
  0.55449008  0.71700974  0.65182251  0.8481843   5.          8.
  0.          0.          0.          0.          0.          0.
  0.         24.         19.         16.          0.          0.
  0.          0.          0.          0.          0.          0.
 30.         23.          0.          0.          0.         10.
 31.         20.         12.         18.         21.          0.
  0.         34.         28.         11.          0.        ]";"[ 3.          3.          3.          0.          1.          1.
  1.          1.          0.95676682  0.69244962  0.61287187  0.74877473
  0.55449008  0.71700974  0.65182251  0.8481843  36.         13.
  0.          0.          0.          0.          0.          0.
  0.         20.         18.          0.          0.          7.
  0.          0.          0.          0.          0.          0.
  4.         10.         37.         14.          0.         15.
  6.         25.         33.         16.         35.          0.
  0.         29.         31.         32.          0.        ]";"[ 3.          3.          3.          0.          1.          1.
  1.          1.          0.95676682  0.69244962  0.61287187  0.74877473
  0.55449008  0.71700974  0.65182251  0.8481843  24.         25.
  0.          0.          0.          0.          0.          0.
  0.         11.          4.          0.          0.         26.
  0.          0.          0.          0.          0.          0.
  2.         37.          0.          0.          0.          5.
 33.          9.         13.         17.         28.         20.
  0.          0.         22.          0.          0.        ]";"[ 3.          3.          3.          0.          1.          1.
  1.          1.          0.95676682  0.69244962  0.61287187  0.74877473
  0.55449008  0.71700974  0.65182251  0.8481843  34.         12.
  0.          0.          0.          0.          0.          0.
  0.         13.         20.         30.          0.          0.
  0.          0.          0.          0.          0.          0.
  5.         15.          1.         31.          0.         22.
 19.         10.         35.         11.         26.          0.
  0.          4.          8.         25.          0.        ]";"[ 3.          3.          3.          0.          1.          1.
  1.          1.          0.95676682  0.69244962  0.61287187  0.74877473
  0.55449008  0.71700974  0.65182251  0.8481843   2.         32.
  0.          0.          0.          0.          0.          0.
  0.         30.          1.          0.          3.         11.
  0.          0.          0.          0.          0.          0.
 19.         31.         35.         29.          0.         28.
 26.          4.          0.          8.          6.         14.
 15.          0.          0.          0.          0.        ]"
"[ 4.          4.          3.          4.          1.          1.
  1.          1.          0.95676682  0.61030817  0.7865728   0.25581707
  0.55449008  0.99027052  0.76765104  0.54980556 11.          1.
 29.          4.          0.          0.          0.          0.
  0.          0.         36.         22.          3.         14.
 33.         24.          6.         31.         23.         26.
  0.         16.         17.          0.          0.          0.
  0.          8.         12.         28.         15.         30.
 20.          0.          0.          0.          0.        ]";"[ 4.          4.          3.          4.          1.          1.
  1.          1.          0.95676682  0.61030817  0.7865728   0.25581707
  0.55449008  0.99027052  0.76765104  0.54980556  5.          8.
 24.         10.          0.          0.         11.          0.
  0.          0.         26.         37.         19.         23.
 31.         20.         12.         30.         21.          7.
  0.          0.         18.         29.          0.          0.
  0.         16.         32.          3.         25.         13.
  0.          0.          0.          0.          0.        ]";"[ 4.          4.          3.          4.          1.          1.
  1.          1.          0.95676682  0.61030817  0.7865728   0.25581707
  0.55449008  0.99027052  0.76765104  0.54980556 36.         13.
 20.         15.          0.          0.         32.          0.
  0.          0.          4.          2.         18.         10.
  6.         14.         16.         35.         28.          3.
  0.          0.          7.         37.          0.          0.
  0.         26.          9.         17.          1.          0.
  0.          0.          0.          0.          0.        ]";"[ 4.          4.          3.          4.          1.          1.
  1.          1.          0.95676682  0.61030817  0.7865728   0.25581707
  0.55449008  0.99027052  0.76765104  0.54980556 24.         25.
 11.         20.          0.          0.          2.          0.
  0.          0.          7.         32.          4.         37.
  5.         33.         17.         28.         18.         19.
  0.          0.         30.         21.          0.          0.
  0.          1.         10.         16.         26.         15.
  6.         27.         14.         12.          0.        ]";"[ 4.          4.          3.          4.          1.          1.
  1.          1.          0.95676682  0.61030817  0.7865728   0.25581707
  0.55449008  0.99027052  0.76765104  0.54980556 34.         12.
 13.         22.          0.          0.          0.          0.
  0.          0.          2.         18.         20.         15.
 19.         10.         11.         26.         14.         33.
  0.         30.         37.         21.          0.          0.
  0.         36.          5.          1.         29.          4.
  0.          0.          0.          0.          0.        ]";"[ 4.          4.          3.          4.          1.          1.
  1.          1.          0.95676682  0.61030817  0.7865728   0.25581707
  0.55449008  0.99027052  0.76765104  0.54980556  2.         32.
 30.         28.          0.          0.          0.          0.
  0.          0.          1.          5.         19.         31.
 26.          6.         14.         15.         17.         33.
  0.         23.          0.          7.          0.          0.
  0.         18.         37.          3.         25.         22.
 24.         35.          9.          0.          0.        ]"
"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.1143335   0.1143335   0.65793175  0.94716172
  0.93297087  0.94716172  0.67355725  0.65793175 29.          4.
  3.         33.         24.         25.          8.          5.
 36.         22.          0.          0.          0.         27.
  2.         17.          0.          0.         28.         14.
 26.          9.         15.          0.          0.          1.
 31.         23.         12.         35.          0.          6.
  7.         10.         19.         16.         37.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.1143335   0.1143335   0.65793175  0.94716172
  0.93297087  0.94716172  0.67355725  0.65793175 24.         10.
 19.         31.         20.         12.         16.         25.
 21.         27.         15.         37.          0.         30.
 36.         35.         33.          7.          3.          9.
 17.         29.         28.         23.         11.          8.
 26.          5.         34.          6.         13.          0.
  0.         18.          0.          0.          0.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.1143335   0.1143335   0.65793175  0.94716172
  0.93297087  0.94716172  0.67355725  0.65793175 20.         15.
 18.          6.         14.         25.         33.         22.
 31.          4.          0.          0.         23.         21.
 24.          0.          0.          0.          7.         30.
 17.         34.          0.          0.         16.         13.
 28.         27.         10.          0.         36.         35.
 29.         11.          8.         37.          0.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.1143335   0.1143335   0.65793175  0.94716172
  0.93297087  0.94716172  0.67355725  0.65793175 11.         20.
  4.          5.         33.          9.         13.         30.
 21.         23.         32.          7.          0.          0.
 34.         18.          2.         22.         16.          0.
  0.         17.         28.         14.          0.         26.
 35.         37.          8.         24.         12.         36.
 25.          0.          0.          0.          0.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.1143335   0.1143335   0.65793175  0.94716172
  0.93297087  0.94716172  0.67355725  0.65793175 13.         22.
 20.         19.         10.         35.         30.         27.
 31.          2.         37.         24.         28.         29.
  4.         14.         36.          0.          5.         18.
 34.         15.          0.          0.         11.         12.
 32.         25.         33.          3.          0.         26.
  8.         23.          0.          6.          0.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.1143335   0.1143335   0.65793175  0.94716172
  0.93297087  0.94716172  0.67355725  0.65793175 30.         28.
  1.         19.         26.         29.          4.          3.
 36.         27.          9.         18.         14.         20.
 12.         21.         35.         33.         31.          7.
  0.          0.          6.         34.         16.         22.
 11.         15.          2.         32.          8.          0.
  0.          0.          0.          0.          0.        ]"
"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.14852918  0.34889845  0.65793175  0.67355725
  0.75347489  0.45469356  0.67355725  0.86860829  3.         36.
 20.          8.         15.         14.          4.         11.
  5.         35.         26.         32.         31.         23.
  7.         10.         28.          2.         34.         27.
 25.         37.         22.         29.         33.         24.
  6.          0.          0.         13.         12.          9.
  1.         30.         19.         21.         18.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.14852918  0.34889845  0.65793175  0.67355725
  0.75347489  0.45469356  0.67355725  0.86860829 19.         26.
 23.         16.         17.         18.         13.         29.
 36.         35.         25.          2.         21.         11.
  8.          1.         22.          3.          6.         10.
  9.         28.         37.         31.         20.         12.
 30.          0.          4.         33.         32.         14.
 27.         15.         34.          5.          7.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.14852918  0.34889845  0.65793175  0.67355725
  0.75347489  0.45469356  0.67355725  0.86860829 18.          4.
 12.          7.         13.         26.         23.         15.
 24.         21.         30.         19.         28.         32.
 27.         34.         29.          5.          8.         33.
  9.         20.          2.          6.         14.         16.
 35.          0.          0.         10.         17.         31.
 37.         22.          1.         11.         36.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.14852918  0.34889845  0.65793175  0.67355725
  0.75347489  0.45469356  0.67355725  0.86860829  4.          7.
  8.         13.         27.          6.         31.         14.
 34.         21.         35.         15.         18.         19.
  2.         37.         12.         25.          3.          9.
 26.         36.         32.          5.         33.         17.
 28.          0.          0.          1.         30.         10.
 23.         20.         11.         16.         29.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.14852918  0.34889845  0.65793175  0.67355725
  0.75347489  0.45469356  0.67355725  0.86860829 20.          2.
 37.         30.         34.         17.         21.         24.
  3.         28.         12.         29.         14.         36.
 25.         31.         15.         32.          6.          9.
 16.         33.         18.         19.         10.         11.
 26.          0.          4.         22.          8.         13.
 27.         23.          7.          1.          5.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.14852918  0.34889845  0.65793175  0.67355725
  0.75347489  0.45469356  0.67355725  0.86860829  1.          5.
  9.          4.         34.         12.         18.         20.
 32.          3.         36.         24.         33.         29.
 27.         25.         23.         37.         10.          8.
  2.         35.         19.         26.          6.         14.
 15.          0.          7.         11.         21.         17.
 22.         16.         13.         28.         30.        ]"
